shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
60046,39.524117,-119.816514,190005
60046,39.524245,-119.816587,190006
60046,39.524417,-119.816657,190007
60046,39.524943,-119.816808,190008
60046,39.525932,-119.817124,190009
60046,39.525932,-119.817124,200001
60046,39.526188,-119.817206,200002
60046,39.526340,-119.817255,200003
60046,39.526340,-119.817255,210001
60046,39.527419,-119.817600,210002
60046,39.527507,-119.817630,210003
60046,39.527860,-119.817746,210004
60046,39.529165,-119.818177,210005
60046,39.529236,-119.817808,210006
60046,39.529236,-119.817808,220001
60046,39.529420,-119.816859,220002
60046,39.529670,-119.815552,220003
60046,39.529917,-119.814245,220004
60046,39.530165,-119.812927,220005
60046,39.530227,-119.812757,220006
60046,39.530410,-119.811768,220007
60046,39.530404,-119.811612,220008
60046,39.530595,-119.810637,220009
60046,39.530659,-119.810312,220010
60046,39.530528,-119.810270,220011
60046,39.530259,-119.810186,220012
60046,39.530129,-119.810870,220013
70080,39.530025,-119.811416,10001
70080,39.530012,-119.811485,10002
70080,39.530267,-119.811570,10003
70080,39.530404,-119.811612,10004
70080,39.531693,-119.812021,10005
70080,39.531443,-119.813339,10006
70080,39.531216,-119.814516,10007
70080,39.531187,-119.814643,10008
70080,39.532479,-119.815056,10009
70080,39.533504,-119.815378,10010
70080,39.533504,-119.815378,20001
70080,39.533770,-119.815461,20002
70080,39.534263,-119.815626,20003
70080,39.534561,-119.815720,20004
70080,39.534706,-119.815765,20005
70080,39.535015,-119.815863,20006
70080,39.536208,-119.816238,20007
70080,39.536315,-119.816273,20008
70080,39.536315,-119.816273,30001
70080,39.537166,-119.816546,30002
70080,39.538197,-119.816873,30003
70080,39.538652,-119.817012,30004
70080,39.538759,-119.817042,30005
70080,39.538759,-119.817042,40001
70080,39.538925,-119.817088,40002
70080,39.539079,-119.817119,40003
70080,39.539150,-119.817127,40004
70080,39.539348,-119.817141,40005
70080,39.540100,-119.817141,40006
70080,39.540605,-119.817139,40007
70080,39.541182,-119.817139,40008
70080,39.541182,-119.817139,50001
70080,39.542063,-119.817140,50002
70080,39.542252,-119.817150,50003
70080,39.542411,-119.817182,50004
70080,39.542548,-119.817219,50005
70080,39.542693,-119.817286,50006
70080,39.542769,-119.817333,50007
70080,39.542894,-119.817435,50008
70080,39.542981,-119.817525,50009
70080,39.543698,-119.818332,50010
70080,39.543888,-119.818534,50011
70080,39.543990,-119.818652,50012
70080,39.543990,-119.818652,60001
70080,39.544444,-119.819171,60002
70080,39.544729,-119.819485,60003
70080,39.544804,-119.819575,60004
70080,39.545106,-119.819907,60005
70080,39.545184,-119.819990,60006
70080,39.545337,-119.820109,60007
70080,39.545514,-119.820222,60008
70080,39.545648,-119.820296,60009
70080,39.545888,-119.820406,60010
70080,39.546786,-119.820730,60011
70080,39.546786,-119.820730,70001
70080,39.546799,-119.820735,70002
70080,39.548131,-119.821201,70003
70080,39.548266,-119.821248,70004
70080,39.548266,-119.821248,80001
70080,39.549042,-119.821523,80002
70080,39.549403,-119.821660,80003
70080,39.549559,-119.821667,80004
70080,39.549729,-119.821751,80005
70080,39.549931,-119.821868,80006
70080,39.550026,-119.821923,80007
70080,39.550320,-119.822127,80008
70080,39.550595,-119.822352,80009
70080,39.550824,-119.822558,80010
70080,39.550881,-119.822616,80011
70080,39.550989,-119.822724,80012
70080,39.551239,-119.823012,80013
70080,39.551469,-119.823311,80014
70080,39.551618,-119.823526,80015
70080,39.551820,-119.823860,80016
70080,39.551941,-119.824092,80017
70080,39.551989,-119.824203,80018
70080,39.552156,-119.824536,80019
70080,39.552347,-119.824887,80020
70080,39.552485,-119.825109,80021
70080,39.552597,-119.825269,80022
70080,39.552597,-119.825269,90001
70080,39.552634,-119.825321,90002
70080,39.552709,-119.825422,90003
70080,39.552788,-119.825515,90004
70080,39.552833,-119.825658,90005
70080,39.552999,-119.825831,90006
70080,39.553214,-119.826016,90007
70080,39.553402,-119.826157,90008
70080,39.553483,-119.826216,90009
70080,39.553666,-119.826325,90010
70080,39.553844,-119.826414,90011
70080,39.554060,-119.826499,90012
70080,39.554284,-119.826574,90013
70080,39.554509,-119.826624,90014
70080,39.554629,-119.826644,90015
70080,39.554926,-119.826660,90016
70080,39.555090,-119.826659,90017
70080,39.555716,-119.826635,90018
70080,39.555716,-119.826635,100001
70080,39.557515,-119.826564,100002
70080,39.557996,-119.826545,100003
70080,39.557996,-119.826545,110001
70080,39.561353,-119.826413,110002
70080,39.561622,-119.826372,110003
70080,39.561679,-119.826366,110004
70080,39.561679,-119.826366,120001
70080,39.561746,-119.826360,120002
70080,39.561993,-119.826307,120003
70080,39.562164,-119.826268,120004
70080,39.562514,-119.826161,120005
70080,39.562723,-119.826079,120006
70080,39.562900,-119.826001,120007
70080,39.565131,-119.824817,120008
70080,39.565280,-119.824741,120009
70080,39.565506,-119.824639,120010
70080,39.565829,-119.824514,120011
70080,39.566203,-119.824407,120012
70080,39.566357,-119.824370,120013
70080,39.566731,-119.824313,120014
70080,39.566885,-119.824295,120015
70080,39.567248,-119.824283,120016
70080,39.567574,-119.824296,120017
70080,39.567846,-119.824326,120018
70080,39.568254,-119.824397,120019
70080,39.568337,-119.824419,120020
70080,39.568337,-119.824419,130001
70080,39.568558,-119.824477,130002
70080,39.568725,-119.824533,130003
70080,39.569078,-119.824667,130004
70080,39.569479,-119.824848,130005
70080,39.569943,-119.825133,130006
70080,39.570172,-119.825286,130007
70080,39.570240,-119.825341,130008
70080,39.570643,-119.825699,130009
70080,39.570816,-119.825865,130010
70080,39.570947,-119.825999,130011
70080,39.571299,-119.826413,130012
70080,39.571316,-119.826434,130013
70080,39.571316,-119.826434,140001
70080,39.571657,-119.826867,140002
70080,39.572361,-119.827762,140003
70080,39.572491,-119.827932,140004
70080,39.573025,-119.828580,140005
70080,39.573288,-119.828868,140006
70080,39.573523,-119.829109,140007
70080,39.573523,-119.829109,150001
70080,39.573527,-119.829114,150002
70080,39.573744,-119.829337,150003
70080,39.573924,-119.829511,150004
70080,39.575849,-119.831263,150005
70080,39.576387,-119.831741,150006
70080,39.576561,-119.831886,150007
70080,39.576845,-119.832093,150008
70080,39.577155,-119.832286,150009
70080,39.577448,-119.832434,150010
70080,39.577565,-119.832489,150011
70080,39.577863,-119.832597,150012
70080,39.578110,-119.832669,150013
70080,39.578227,-119.832699,150014
70080,39.578474,-119.832747,150015
70080,39.578701,-119.832779,150016
70080,39.579088,-119.832797,150017
70080,39.579335,-119.832787,150018
70080,39.579583,-119.832759,150019
70080,39.579913,-119.832698,150020
70080,39.580108,-119.832645,150021
70080,39.580334,-119.832574,150022
70080,39.580693,-119.832428,150023
70080,39.580994,-119.832274,150024
70080,39.581198,-119.832150,150025
70080,39.581472,-119.831959,150026
70080,39.581683,-119.831789,150027
70080,39.582121,-119.831386,150028
70080,39.582994,-119.830553,150029
70080,39.583621,-119.829951,150030
70080,39.583790,-119.830135,150031
70080,39.583855,-119.830196,150032
70080,39.584013,-119.830302,150033
70080,39.584068,-119.830331,150034
70080,39.584180,-119.830372,150035
70080,39.584613,-119.830481,150036
70080,39.584613,-119.830481,160001
70080,39.584744,-119.830514,160002
70080,39.584850,-119.830551,160003
70080,39.584976,-119.830585,160004
70080,39.585291,-119.830719,160005
70080,39.585465,-119.830818,160006
70080,39.585596,-119.830912,160007
70080,39.585773,-119.831068,160008
70080,39.585990,-119.831281,160009
70080,39.586185,-119.831519,160010
70080,39.586310,-119.831691,160011
70080,39.586428,-119.831882,160012
70080,39.586778,-119.832537,160013
70080,39.586991,-119.832960,160014
70080,39.587101,-119.833171,160015
70080,39.587222,-119.833390,160016
70080,39.587279,-119.833501,160017
70080,39.587389,-119.833680,160018
70080,39.587503,-119.833845,160019
70080,39.587579,-119.833946,160020
70080,39.587733,-119.834126,160021
70080,39.587874,-119.834267,160022
70080,39.588024,-119.834394,160023
70080,39.588168,-119.834503,160024
70080,39.588365,-119.834624,160025
70080,39.588567,-119.834727,160026
70080,39.588796,-119.834813,160027
70080,39.589360,-119.834972,160028
70080,39.589809,-119.835076,160029
70080,39.590307,-119.835212,160030
70080,39.590307,-119.835212,170001
70080,39.590308,-119.835212,170002
70080,39.590447,-119.835261,170003
70080,39.590992,-119.835420,170004
70080,39.592065,-119.835712,170005
70080,39.592196,-119.835754,170006
70080,39.592601,-119.835860,170007
70080,39.592823,-119.835921,170008
70080,39.593327,-119.836076,170009
70080,39.593838,-119.836266,170010
70080,39.594059,-119.836362,170011
70080,39.594597,-119.836631,170012
70080,39.594633,-119.836649,170013
70080,39.594913,-119.836807,170014
70080,39.594913,-119.836807,180001
70080,39.595031,-119.836873,180002
70080,39.595304,-119.837041,180003
70080,39.595737,-119.837351,180004
70080,39.596074,-119.837626,180005
70080,39.596374,-119.837884,180006
70080,39.596789,-119.838285,180007
70080,39.596907,-119.838386,180008
70080,39.596907,-119.838386,190001
70080,39.596963,-119.838434,190002
70080,39.597276,-119.838769,190003
70080,39.597427,-119.838971,190004
70080,39.597479,-119.839046,190005
70080,39.597511,-119.839107,190006
70080,39.598657,-119.838251,190007
70080,39.599230,-119.837807,190008
70080,39.599423,-119.837694,190009
70080,39.599492,-119.837656,190010
70080,39.599685,-119.837553,190011
70080,39.599870,-119.837468,190012
70080,39.600130,-119.837359,190013
70080,39.600383,-119.837271,190014
70080,39.600601,-119.837208,190015
70080,39.600846,-119.837148,190016
70080,39.601016,-119.837116,190017
70080,39.601201,-119.837087,190018
70080,39.601363,-119.837069,190019
70080,39.601539,-119.837054,190020
70080,39.601720,-119.837047,190021
70080,39.601970,-119.837048,190022
70080,39.602214,-119.837049,190023
70080,39.602459,-119.837021,190024
70080,39.602684,-119.836975,190025
70080,39.602885,-119.836912,190026
70080,39.603070,-119.836840,190027
70080,39.603299,-119.836724,190028
70080,39.603465,-119.836624,190029
70080,39.603620,-119.836513,190030
70080,39.604105,-119.836103,190031
70080,39.604275,-119.836460,190032
70080,39.604275,-119.836460,200001
70080,39.604489,-119.836909,200002
70080,39.604531,-119.837016,200003
70080,39.604571,-119.837141,200004
70080,39.604600,-119.837287,200005
70080,39.604615,-119.837415,200006
70080,39.604622,-119.837543,200007
70080,39.604606,-119.837723,200008
70080,39.604588,-119.837840,200009
70080,39.604557,-119.837971,200010
70080,39.604503,-119.838133,200011
70080,39.604187,-119.838873,200012
70080,39.604142,-119.839000,200013
70080,39.604094,-119.839166,200014
70080,39.604059,-119.839336,200015
70080,39.604035,-119.839481,200016
70080,39.604020,-119.839676,200017
70080,39.604015,-119.840077,200018
70080,39.604015,-119.840077,210001
70080,39.604013,-119.840268,210002
70080,39.604028,-119.840432,210003
70080,39.604056,-119.840613,210004
70080,39.604114,-119.840831,210005
70080,39.604178,-119.840995,210006
70080,39.604240,-119.841124,210007
70080,39.604329,-119.841271,210008
70080,39.604380,-119.841343,210009
70080,39.604451,-119.841430,210010
70080,39.604907,-119.841924,210011
70080,39.604980,-119.841986,210012
70080,39.605059,-119.842040,210013
70080,39.605182,-119.842096,210014
70080,39.605294,-119.842123,210015
70080,39.605657,-119.842151,210016
70080,39.605777,-119.842178,210017
70080,39.605862,-119.842211,210018
70080,39.605957,-119.842266,210019
70080,39.606036,-119.842328,210020
70080,39.606107,-119.842397,210021
70080,39.606970,-119.843339,210022
70080,39.607012,-119.843384,210023
70080,39.607012,-119.843384,220001
70080,39.607168,-119.843555,220002
70080,39.607371,-119.843768,220003
70080,39.608169,-119.844631,220004
70080,39.608259,-119.844714,220005
70080,39.608335,-119.844772,220006
70080,39.608439,-119.844835,220007
70080,39.608570,-119.844887,220008
70080,39.608701,-119.844914,220009
70080,39.608773,-119.844919,220010
70080,39.612395,-119.844857,220011
70080,39.612499,-119.844873,220012
70080,39.612603,-119.844903,220013
70080,39.612720,-119.844958,220014
70080,39.612799,-119.845013,220015
70080,39.612865,-119.845068,220016
70080,39.613109,-119.845292,220017
70080,39.613196,-119.845358,220018
70080,39.613303,-119.845416,220019
70080,39.613377,-119.845442,220020
70080,39.613462,-119.845462,220021
70080,39.613558,-119.845471,220022
70080,39.613782,-119.845503,220023
70080,39.613894,-119.845541,220024
70080,39.613924,-119.845584,220025
70080,39.613940,-119.845634,220026
70080,39.613948,-119.845691,220027
70080,39.613954,-119.845829,220028
70080,39.613958,-119.846525,220029
70080,39.613978,-119.847948,220030
70080,39.613978,-119.847948,230001
70080,39.613986,-119.848474,230002
70080,39.613986,-119.848748,230003
70080,39.614004,-119.848826,230004
70080,39.614039,-119.848933,230005
70080,39.614103,-119.849098,230006
70080,39.614271,-119.849580,230007
70080,39.614323,-119.849780,230008
70080,39.614367,-119.850011,230009
70080,39.614395,-119.850281,230010
70080,39.614419,-119.850620,230011
70080,39.614419,-119.850620,240001
70080,39.614426,-119.850719,240002
70080,39.614441,-119.852337,240003
70080,39.614470,-119.854908,240004
70080,39.614474,-119.855330,240005
70080,39.614495,-119.855545,240006
70080,39.614495,-119.855545,250001
70080,39.614499,-119.855583,250002
70080,39.614542,-119.855903,250003
70080,39.614629,-119.856249,250004
70080,39.614775,-119.856678,250005
70080,39.614872,-119.856875,250006
70080,39.615004,-119.857115,250007
70080,39.615160,-119.857338,250008
70080,39.615377,-119.857597,250009
70080,39.615795,-119.858024,250010
70080,39.616300,-119.858559,250011
70080,39.616810,-119.859086,250012
70080,39.617350,-119.859657,250013
70080,39.617576,-119.859853,250014
70080,39.617811,-119.860006,250015
70080,39.618013,-119.860113,250016
70080,39.618215,-119.860202,250017
70080,39.618472,-119.860263,250018
70080,39.619297,-119.860396,250019
70080,39.619535,-119.860453,250020
70080,39.619737,-119.860539,250021
70080,39.620005,-119.860675,250022
70080,39.620261,-119.860871,250023
70080,39.620489,-119.861074,250024
70080,39.620676,-119.861305,250025
70080,39.620847,-119.861542,250026
70080,39.620995,-119.861815,250027
70080,39.621086,-119.862012,250028
70080,39.621150,-119.862176,250029
70080,39.621216,-119.862369,250030
70080,39.621282,-119.862605,250031
70080,39.621358,-119.862990,250032
70080,39.621484,-119.864374,250033
70080,39.621517,-119.864727,250034
70080,39.621517,-119.864727,260001
70080,39.621627,-119.865934,260002
70080,39.621683,-119.866599,260003
70080,39.621723,-119.866923,260004
70080,39.621778,-119.867218,260005
70080,39.621831,-119.867390,260006
70080,39.621886,-119.867579,260007
70080,39.622020,-119.867915,260008
70080,39.622149,-119.868148,260009
70080,39.622300,-119.868407,260010
70080,39.622479,-119.868641,260011
70080,39.622655,-119.868829,260012
70080,39.622848,-119.868999,260013
70080,39.623033,-119.869137,260014
70080,39.623153,-119.869211,260015
70080,39.623519,-119.869366,260016
70080,39.623686,-119.869419,260017
70080,39.623815,-119.869443,260018
70080,39.624788,-119.869553,260019
70080,39.624928,-119.869556,260020
70080,39.624932,-119.870038,260021
70080,39.624932,-119.870038,270001
70080,39.624933,-119.870156,270002
70080,39.624943,-119.870507,270003
70080,39.624967,-119.870810,270004
