route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4-63,1801-1801-Weekday-01,432942-1801-1801-Weekday-01,"Sharlands Avenue and Robb Drive",0,4101,40028
4-63,1801-1801-Weekday-01,432943-1801-1801-Weekday-01,"Sharlands Avenue and Robb Drive",0,4101,40028
4-63,1801-1801-Weekday-01,432944-1801-1801-Weekday-01,"Sharlands Avenue and Robb Drive",0,4101,40028
4-63,1801-1801-Weekday-01,432945-1801-1801-Weekday-01,"Sharlands Avenue and Robb Drive",0,4101,40028
4-63,1801-1801-Weekday-01,432946-1801-1801-Weekday-01,"Sharlands Avenue and Robb Drive",0,4101,40028
4-63,1801-1801-Weekday-01,432947-1801-1801-Weekday-01,"Sharlands Avenue and Robb Drive",0,4101,40028
4-63,1801-1801-Weekday-01,432948-1801-1801-Weekday-01,"Sharlands Avenue and Robb Drive",0,4101,40029
4-63,1801-1801-Weekday-01,432949-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432950-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432951-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432952-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432953-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432954-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432955-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432956-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432957-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432958-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432959-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432960-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432961-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432962-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432963-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432964-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432965-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432966-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
4-63,1801-1801-Weekday-01,432967-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,4101,40030
11-63,1801-1801-Weekday-01,432968-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110094
11-63,1801-1801-Weekday-01,432969-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110100
11-63,1801-1801-Weekday-01,432970-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110100
11-63,1801-1801-Weekday-01,432971-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110100
11-63,1801-1801-Weekday-01,432972-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110100
11-63,1801-1801-Weekday-01,432973-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110100
11-63,1801-1801-Weekday-01,432974-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110101
11-63,1801-1801-Weekday-01,432975-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110101
11-63,1801-1801-Weekday-01,432976-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110101
11-63,1801-1801-Weekday-01,432977-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110101
11-63,1801-1801-Weekday-01,432978-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110093
11-63,1801-1801-Weekday-01,432979-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110093
11-63,1801-1801-Weekday-01,432980-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110093
11-63,1801-1801-Weekday-01,432981-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,110093
11-63,1801-1801-Weekday-01,432982-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432983-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432984-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432985-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432986-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432987-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432988-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432989-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432990-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432991-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
2-63,1801-1801-Weekday-01,432992-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,20082
2-63,1801-1801-Weekday-01,432993-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,20082
2-63,1801-1801-Weekday-01,432994-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,20082
2-63,1801-1801-Weekday-01,432995-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,20081
2-63,1801-1801-Weekday-01,432996-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,20081
2-63,1801-1801-Weekday-01,432997-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11101,20081
11-63,1801-1801-Weekday-01,432998-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,432999-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,433000-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11101,110083
11-63,1801-1801-Weekday-01,433001-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110094
11-63,1801-1801-Weekday-01,433002-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433003-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433004-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433005-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110100
11-63,1801-1801-Weekday-01,433006-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433007-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110100
11-63,1801-1801-Weekday-01,433008-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110100
11-63,1801-1801-Weekday-01,433009-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433010-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433011-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433012-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433013-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433014-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433015-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433016-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11102,110083
11-63,1801-1801-Weekday-01,433017-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110101
11-63,1801-1801-Weekday-01,433018-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110101
11-63,1801-1801-Weekday-01,433019-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110101
11-63,1801-1801-Weekday-01,433020-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110101
11-63,1801-1801-Weekday-01,433021-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110100
11-63,1801-1801-Weekday-01,433022-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110100
11-63,1801-1801-Weekday-01,433023-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110100
11-63,1801-1801-Weekday-01,433024-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11102,110100
26-63,1801-1801-Weekday-01,433025-1801-1801-Weekday-01,"Northern Nevada Medical Center",0,11102,260043
11-63,1801-1801-Weekday-01,433026-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433027-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433028-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433029-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433030-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433031-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433032-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433033-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433034-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110094
11-63,1801-1801-Weekday-01,433035-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11103,110100
11-63,1801-1801-Weekday-01,433036-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433037-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433038-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433039-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433040-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433041-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433042-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433043-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433044-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11103,110083
11-63,1801-1801-Weekday-01,433045-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110101
11-63,1801-1801-Weekday-01,433046-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110101
11-63,1801-1801-Weekday-01,433047-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110101
11-63,1801-1801-Weekday-01,433048-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110101
11-63,1801-1801-Weekday-01,433049-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110101
11-63,1801-1801-Weekday-01,433050-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110100
11-63,1801-1801-Weekday-01,433051-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110100
11-63,1801-1801-Weekday-01,433052-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110100
11-63,1801-1801-Weekday-01,433053-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110100
11-63,1801-1801-Weekday-01,433054-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110100
11-63,1801-1801-Weekday-01,433055-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11104,110100
11-63,1801-1801-Weekday-01,433056-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433057-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433058-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433059-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433060-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433061-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433062-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433063-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433064-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433065-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11104,110083
11-63,1801-1801-Weekday-01,433066-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433067-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433068-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433069-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433070-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433071-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433072-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433073-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433074-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433075-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433076-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11105,110094
11-63,1801-1801-Weekday-01,433077-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433078-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433079-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433080-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433081-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433082-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11105,110083
11-63,1801-1801-Weekday-01,433083-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433084-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433085-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433086-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433087-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433088-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433089-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433090-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433091-1801-1801-Weekday-01,"RTC CENTENNIAL PLAZA STATION",0,11106,110094
11-63,1801-1801-Weekday-01,433092-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
11-63,1801-1801-Weekday-01,433093-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
11-63,1801-1801-Weekday-01,433094-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
11-63,1801-1801-Weekday-01,433095-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
11-63,1801-1801-Weekday-01,433096-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
11-63,1801-1801-Weekday-01,433097-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
11-63,1801-1801-Weekday-01,433098-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
11-63,1801-1801-Weekday-01,433099-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,11106,110083
13-63,1801-1801-Weekday-01,433100-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433101-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433102-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433103-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433104-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433105-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433106-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433107-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433108-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433109-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433110-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433111-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433112-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433113-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433114-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433115-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433116-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433117-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
13-63,1801-1801-Weekday-01,433118-1801-1801-Weekday-01,"Grove Street and Harvard Way",0,13101,130040
14-63,1801-1801-Weekday-01,433119-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433120-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433121-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433122-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433123-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433124-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433125-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433126-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433127-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433128-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433129-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433130-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433131-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433132-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433133-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433134-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433135-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433136-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433137-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433138-1801-1801-Weekday-01,"Corporate Boulevard and Capital Boulevard",0,14101,140056
14-63,1801-1801-Weekday-01,433139-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433140-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433141-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433142-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433143-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433144-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433145-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433146-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433147-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433148-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433149-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433150-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433151-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
14-63,1801-1801-Weekday-01,433152-1801-1801-Weekday-01,"RTC 4th STREET STATION",1,14101,140057
